code,year,avg_coverage,median_coverage,doses_sum,target_sum,coverage_count,avg_incidence_rate,incidence_count,total_cases
BLR,1988,92.0,93.0,0.0,0.0,3.0,,0.0,0.0
BLR,1989,92.57142857142857,92.0,0.0,0.0,7.0,,0.0,0.0
BLR,1990,91.28571428571429,91.0,0.0,0.0,7.0,23.2,3.0,708.0
BLR,1991,91.7125,92.05,0.0,0.0,8.0,34.6,5.0,1763.0
BLR,1992,85.99375,90.15,0.0,0.0,16.0,59.46,5.0,3038.0
BLR,1993,92.66666666666667,91.0,0.0,0.0,15.0,92.86,5.0,4756.0
BLR,1994,93.8,92.5,0.0,0.0,15.0,37.1,5.0,1899.0
BLR,1995,95.56666666666666,96.0,0.0,0.0,15.0,40.559999999999995,5.0,2067.0
BLR,1996,95.41764705882352,97.7,0.0,0.0,17.0,15.34,5.0,779.0
BLR,1997,97.85625,98.0,0.0,0.0,16.0,13.62,5.0,690.0
BLR,1998,98.52142857142857,98.9,0.0,0.0,14.0,16.22,5.0,817.0
BLR,1999,98.68125,98.95,575236.0,559744.0,16.0,846.8375,8.0,68013.0
BLR,2000,93.4345,98.6,517242.0,734535.0,20.0,353.77,10.0,35346.0
BLR,2001,97.97142857142856,99.0,537741.0,549371.0,14.0,178.84,10.0,17773.0
BLR,2002,98.88571428571429,99.0,524591.0,702007.0,14.0,124.69000000000001,10.0,12312.0
BLR,2003,86.87222222222222,94.25,259254.0,339611.0,18.0,57.15714285714286,7.0,3922.0
BLR,2004,98.93636363636364,99.0,590067.0,762502.0,22.0,68.7,8.0,5351.0
BLR,2005,98.82629629629629,99.0,775078.0,783783.0,27.0,50.644444444444446,9.0,4407.0
BLR,2006,97.7925925925926,98.0,788594.0,716562.0,27.0,35.14444444444444,9.0,3040.0
BLR,2007,96.52962962962964,98.2,879222.0,810511.0,27.0,4.627272727272727,11.0,487.0
BLR,2008,89.05333333333333,98.0,931717.0,1048324.0,30.0,3.9299999999999997,10.0,375.0
BLR,2009,95.40333333333334,98.05,936289.0,954110.0,30.0,2.6,11.0,272.0
BLR,2010,61.73673913043478,97.4,872034.0,887736.0,46.0,1.9545454545454546,11.0,204.0
BLR,2011,61.35957446808511,98.2,957867.0,970304.0,47.0,2.581818181818182,11.0,269.0
BLR,2012,58.36326530612245,97.4,979840.0,1000810.0,49.0,6.318181818181818,11.0,657.0
BLR,2013,71.35641025641026,98.0,1020878.0,1036565.0,39.0,2.0454545454545454,11.0,213.0
BLR,2014,70.70862745098039,97.0,1140286.0,1165089.0,51.0,5.2444444444444445,9.0,447.0
BLR,2015,72.25423076923076,98.95,1146589.0,1161015.0,52.0,5.955555555555556,9.0,509.0
BLR,2016,82.89555555555556,98.0,1121347.0,1144792.0,45.0,5.136363636363637,11.0,536.0
BLR,2017,69.00740740740741,97.4,1044779.0,1070023.0,54.0,4.990909090909091,11.0,522.0
BLR,2018,93.26949152542372,98.0,4244265.0,5427011.0,59.0,8.70909090909091,11.0,908.0
BLR,2019,95.17,98.0,4427117.0,5585903.0,60.0,8.708333333333334,12.0,987.0
BLR,2020,91.83322580645161,96.97,4621524.0,5719181.0,62.0,4.0307692307692315,13.0,490.0
BLR,2021,92.62234375,97.66,6251795.0,12058922.0,64.0,0.3076923076923077,13.0,37.0
BLR,2022,92.771875,97.97,6194981.0,12001062.0,64.0,0.7727272727272727,11.0,78.0
BLR,2023,92.8673015873016,97.66,5018937.0,10403391.0,63.0,11.29090909090909,11.0,1133.0
BLZ,1980,45.53846153846154,47.0,0.0,0.0,13.0,853.4199999999998,5.0,622.0
BLZ,1981,59.1764705882353,54.0,0.0,0.0,17.0,336.1,5.0,252.0
BLZ,1982,68.5,65.0,0.0,0.0,16.0,22.380000000000003,5.0,20.0
BLZ,1983,68.125,61.0,0.0,0.0,16.0,17.98,5.0,16.0
BLZ,1984,62.0,57.5,0.0,0.0,14.0,8.74,5.0,7.0
BLZ,1985,65.5,61.0,0.0,0.0,14.0,55.0,5.0,47.0
BLZ,1986,86.64285714285714,84.5,0.0,0.0,14.0,157.56,5.0,132.0
BLZ,1987,72.5,73.0,0.0,0.0,14.0,262.64,5.0,225.0
BLZ,1988,73.35714285714286,71.5,0.0,0.0,14.0,84.47999999999999,5.0,74.0
BLZ,1989,78.78571428571429,76.5,0.0,0.0,14.0,4.5,5.0,5.0
BLZ,1990,89.26666666666667,88.0,0.0,0.0,15.0,31.7,5.0,29.0
BLZ,1991,85.4,83.0,0.0,0.0,15.0,12.84,5.0,13.0
BLZ,1992,86.66666666666667,89.0,0.0,0.0,15.0,12.56,5.0,12.0
BLZ,1993,87.46666666666667,87.0,0.0,0.0,15.0,0.0,5.0,0.0
BLZ,1994,86.93333333333334,88.0,0.0,0.0,15.0,3.02,5.0,3.0
BLZ,1995,86.4,83.0,0.0,0.0,15.0,3.9200000000000004,5.0,4.0
BLZ,1996,85.875,85.0,0.0,0.0,16.0,0.0,5.0,0.0
BLZ,1997,87.3125,85.0,0.0,0.0,16.0,72.47142857142858,7.0,113.0
BLZ,1998,87.8,87.0,0.0,0.0,15.0,3.325,8.0,6.0
BLZ,1999,87.875,86.0,0.0,0.0,16.0,8.583333333333334,6.0,12.0
BLZ,2000,90.19500000000001,91.0,49584.0,53598.0,20.0,4.742857142857143,7.0,8.0
BLZ,2001,95.06545454545454,96.0,0.0,0.0,22.0,3.457142857142857,7.0,6.0
BLZ,2002,91.05799999999999,89.0,47579.0,51715.0,25.0,1.17,10.0,3.0
BLZ,2003,93.06541666666668,96.0,52486.0,59635.0,24.0,0.0,9.0,0.0
BLZ,2004,88.25925925925925,97.0,50702.0,62028.0,27.0,0.0,9.0,0.0
BLZ,2005,93.708,96.0,71199.0,75786.0,30.0,10.72,10.0,30.0
BLZ,2006,93.88642857142858,98.0,60219.0,66741.0,28.0,7.9,11.0,25.0
BLZ,2007,94.73413793103448,96.0,63346.0,59185.0,29.0,0.0,9.0,0.0
BLZ,2008,94.17433333333334,94.0,70685.0,82142.0,30.0,0.9899999999999999,10.0,3.0
BLZ,2009,94.0078787878788,97.0,102789.0,107104.0,33.0,0.0,9.0,0.0
BLZ,2010,94.83999999999999,96.0,76420.0,80157.0,33.0,11.24,10.0,36.0
BLZ,2011,94.49818181818182,95.0,73249.0,77281.0,33.0,0.0,9.0,0.0
BLZ,2012,81.05394736842106,96.95,72548.0,75229.0,38.0,15.288888888888888,9.0,46.0
BLZ,2013,81.50027027027028,95.0,96321.0,114887.0,37.0,1.9555555555555557,9.0,6.0
BLZ,2014,93.19129032258064,95.0,89672.0,112562.0,31.0,0.9555555555555555,9.0,3.0
BLZ,2015,85.34432432432432,94.08,73083.0,85322.0,37.0,0.0,9.0,0.0
BLZ,2016,92.53055555555555,95.0,104583.0,118837.0,36.0,1.2222222222222223,9.0,4.0
BLZ,2017,86.21621621621621,88.0,104232.0,125477.0,37.0,4.466666666666667,9.0,15.0
BLZ,2018,82.68253968253968,91.0,179161.0,217047.0,63.0,3.590909090909091,11.0,15.0
BLZ,2019,83.17647058823529,90.0,195070.0,247392.0,68.0,3.063636363636364,11.0,13.0
BLZ,2020,68.1615625,78.8,152002.0,234551.0,64.0,0.85,12.0,4.0
BLZ,2021,67.68191176470589,78.0,137994.0,264883.0,68.0,0.425,12.0,2.0
BLZ,2022,69.41944444444444,80.9,150456.0,286171.0,72.0,2.066666666666667,12.0,10.0
BLZ,2023,70.63753424657534,84.98,162605.0,273217.0,73.0,0.0,12.0,0.0
BMU,1980,39.333333333333336,39.0,0.0,0.0,3.0,85.7,5.0,23.0
BMU,1981,63.25,63.0,0.0,0.0,4.0,14.819999999999999,5.0,4.0
BMU,1982,57.833333333333336,56.5,0.0,0.0,6.0,128.7,5.0,35.0
BMU,1983,48.0,48.0,0.0,0.0,6.0,3.66,5.0,1.0
BMU,1984,42.166666666666664,41.5,0.0,0.0,6.0,10.879999999999999,5.0,3.0
BMU,1985,52.0,52.0,0.0,0.0,6.0,0.0,5.0,0.0
BMU,1986,78.33333333333333,77.0,0.0,0.0,6.0,28.639999999999997,5.0,8.0
BMU,1987,87.0,89.0,0.0,0.0,6.0,206.16,5.0,58.0
BMU,1988,84.66666666666667,85.0,0.0,0.0,6.0,14.1,5.0,4.0
BMU,1989,72.33333333333333,74.0,0.0,0.0,6.0,7.0,5.0,2.0
BMU,1990,62.333333333333336,62.0,0.0,0.0,6.0,3.4799999999999995,5.0,1.0
BMU,1991,82.33333333333333,82.0,0.0,0.0,6.0,6.9,5.0,2.0
BMU,1992,74.66666666666667,76.0,0.0,0.0,6.0,0.0,5.0,0.0
BMU,1993,70.66666666666667,73.0,0.0,0.0,6.0,0.0,5.0,0.0
BMU,1994,81.33333333333333,89.0,0.0,0.0,6.0,3.38,5.0,1.0
BMU,1995,88.0,86.0,0.0,0.0,6.0,0.0,4.0,0.0
BMU,1996,90.33333333333333,88.5,0.0,0.0,6.0,0.0,5.0,0.0
BMU,1997,91.0,91.0,0.0,0.0,6.0,9.98,5.0,3.0
BMU,1998,,,0.0,0.0,0.0,2.75,6.0,1.0
BMU,1999,58.0,58.0,0.0,0.0,4.0,2.733333333333333,6.0,1.0
BMU,2000,30.0,30.0,0.0,0.0,2.0,9.74,5.0,3.0
BMU,2001,39.879999999999995,34.0,0.0,0.0,7.0,0.0,3.0,0.0
BMU,2002,,,,,,0.0,4.0,0.0
BMU,2003,87.04875,91.545,4110.0,5418.0,8.0,,,
BMU,2004,88.0,95.0,0.0,0.0,7.0,1.6,10.0,1.0
BMU,2007,92.36363636363636,94.0,0.0,0.0,11.0,,,
BMU,2017,80.06666666666666,81.0,7016.0,8757.0,30.0,3.5,9.0,2.0
BMU,2018,69.15384615384616,76.0,17973.0,129756.0,52.0,2.8454545454545457,11.0,2.0
BMU,2019,73.18535714285714,91.0,17276.0,106790.0,56.0,5.2,12.0,4.0
BMU,2020,80.23297872340426,88.52,20883.0,100280.0,47.0,11.65,12.0,9.0
BMU,2021,86.56041666666665,92.73,9829.0,11210.0,48.0,0.0,12.0,0.0
BMU,2022,77.7434693877551,89.52,15749.0,136102.0,49.0,2.566666666666667,12.0,2.0
BMU,2023,80.70936170212767,93.04,10612.0,117424.0,47.0,2.5833333333333335,12.0,2.0
BOL,1980,19.071428571428573,14.0,0.0,0.0,14.0,196.46666666666667,6.0,6836.0
BOL,1981,20.571428571428573,17.0,0.0,0.0,14.0,366.55,6.0,12959.0
BOL,1982,19.785714285714285,15.0,0.0,0.0,14.0,64.16666666666667,6.0,2327.0
BOL,1983,17.071428571428573,13.0,0.0,0.0,14.0,98.39999999999999,6.0,3637.0
BOL,1984,24.571428571428573,23.0,0.0,0.0,14.0,72.58333333333333,6.0,2736.0
BOL,1985,29.076923076923077,30.0,0.0,0.0,13.0,34.33333333333333,6.0,1331.0
BOL,1986,34.07692307692308,31.0,0.0,0.0,13.0,22.816666666666663,6.0,968.0
BOL,1987,30.5625,31.0,0.0,0.0,16.0,41.13333333333333,6.0,1743.0
BOL,1988,39.0,40.0,0.0,0.0,14.0,63.900000000000006,6.0,2736.0
BOL,1989,43.0625,47.0,0.0,0.0,16.0,38.449999999999996,6.0,1712.0
BOL,1990,48.666666666666664,50.0,0.0,0.0,15.0,25.266666666666666,6.0,1125.0
BOL,1991,55.64705882352941,67.0,0.0,0.0,17.0,52.916666666666664,6.0,2363.0
BOL,1992,69.11764705882354,77.0,0.0,0.0,17.0,119.03333333333335,6.0,5347.0
BOL,1993,74.66666666666667,81.0,0.0,0.0,15.0,80.91666666666667,6.0,3700.0
BOL,1994,79.73333333333333,85.0,0.0,0.0,15.0,32.766666666666666,6.0,1540.0
BOL,1995,79.73333333333333,87.0,0.0,0.0,15.0,3.4166666666666665,6.0,180.0
BOL,1996,81.8,82.0,0.0,0.0,15.0,1.5333333333333332,6.0,88.0
BOL,1997,77.93333333333334,78.0,0.0,0.0,15.0,5.5,7.0,327.0
BOL,1998,75.4,76.0,0.0,0.0,15.0,19.62857142857143,7.0,1150.0
BOL,1999,88.64666666666668,92.0,0.0,0.0,15.0,26.385714285714283,7.0,1566.0
BOL,2000,77.11111111111111,89.0,2280408.0,9822662.0,27.0,16.299999999999997,9.0,1265.0
BOL,2001,83.63076923076923,89.7,2877725.0,2505071.0,26.0,8.775,8.0,618.0
BOL,2002,88.13681818181819,93.5,1740105.0,9156444.0,22.0,3.8777777777777778,9.0,312.0
BOL,2003,93.94608695652175,95.14,1778628.0,1528349.0,23.0,1.2399999999999998,10.0,115.0
BOL,2004,77.11793103448277,84.0,2198313.0,4615411.0,29.0,0.7555555555555556,9.0,66.0
BOL,2005,80.0040625,85.0,2873648.0,4669092.0,32.0,0.43,10.0,45.0
BOL,2006,76.69133333333333,83.0,2681231.0,5506900.0,30.0,0.4,9.0,36.0
BOL,2007,76.411,82.5,2517683.0,5316822.0,30.0,0.16666666666666666,9.0,16.0
BOL,2008,79.19054054054054,85.0,2933574.0,4102741.0,37.0,107.4,10.0,10580.0
BOL,2009,79.45611111111111,84.515,3078354.0,4431918.0,36.0,36.989999999999995,10.0,3706.0
BOL,2010,81.34055555555557,80.38,3195906.0,4439365.0,36.0,17.57,10.0,1789.0
BOL,2011,81.56228571428571,83.8,3290962.0,5265382.0,35.0,10.620000000000001,10.0,1100.0
BOL,2012,79.62828571428571,84.4,3246345.0,5339141.0,35.0,0.03,10.0,3.0
BOL,2013,78.39514285714286,82.67,3550328.0,5385879.0,35.0,7.45,10.0,796.0
BOL,2014,83.42024390243903,85.02,4608506.0,5643807.0,41.0,6.09,10.0,661.0
BOL,2015,89.25318181818182,88.85499999999999,4310666.0,5209883.0,44.0,0.1111111111111111,9.0,11.0
BOL,2016,87.50608695652174,89.74000000000001,3677037.0,4408401.0,46.0,0.24,10.0,27.0
BOL,2017,83.79591836734694,83.5,4594455.0,5917306.0,49.0,79.97999999999999,10.0,9076.0
BOL,2018,77.3913043478261,83.0,5732572.0,7454305.0,69.0,0.5,10.0,58.0
BOL,2019,73.1029411764706,75.0,6051766.0,8915639.0,68.0,0.34545454545454546,11.0,44.0
BOL,2020,66.22887323943662,68.36,5950204.0,9388547.0,71.0,0.09999999999999999,12.0,14.0
BOL,2021,62.85447368421052,69.85,6459746.0,18568467.0,76.0,0.02727272727272728,11.0,3.0
BOL,2022,73.5945945945946,68.8,6295451.0,8727806.0,74.0,1.7083333333333333,12.0,247.0
BOL,2023,66.07702702702703,67.49,5605450.0,8546261.0,74.0,21.077777777777776,9.0,2324.0
BRA,1980,57.857142857142854,56.5,0.0,0.0,14.0,210.1,6.0,154128.0
BRA,1981,61.15384615384615,62.0,0.0,0.0,13.0,148.23333333333332,6.0,110458.0
BRA,1982,60.0,57.0,0.0,0.0,13.0,131.68333333333334,6.0,100908.0
BRA,1983,69.6923076923077,66.0,0.0,0.0,13.0,116.61666666666666,6.0,91540.0
BRA,1984,72.5,74.0,0.0,0.0,14.0,132.95000000000002,6.0,106485.0
BRA,1985,66.07692307692308,66.0,0.0,0.0,13.0,126.78333333333332,6.0,104059.0
BRA,1986,64.84615384615384,65.0,0.0,0.0,13.0,189.71666666666667,6.0,158563.0
BRA,1987,64.3125,63.0,0.0,0.0,16.0,101.73333333333333,6.0,86770.0
BRA,1988,65.92857142857143,62.0,0.0,0.0,14.0,43.96666666666667,6.0,38423.0
BRA,1989,64.85714285714286,60.0,0.0,0.0,14.0,44.61666666666667,6.0,39610.0
BRA,1990,73.66666666666667,78.0,0.0,0.0,15.0,88.25,6.0,79254.0
BRA,1991,79.17647058823529,85.0,0.0,0.0,17.0,56.86666666666667,6.0,52012.0
BRA,1992,81.86666666666666,90.0,0.0,0.0,15.0,15.899999999999999,6.0,14927.0
BRA,1993,82.93333333333334,85.0,0.0,0.0,15.0,13.883333333333333,6.0,13260.0
BRA,1994,63.73684210526316,74.0,0.0,0.0,19.0,5.7,6.0,5631.0
BRA,1995,73.36842105263158,81.0,0.0,0.0,19.0,5.8500000000000005,6.0,5807.0
BRA,1996,71.36842105263158,80.0,0.0,0.0,19.0,2.8833333333333333,6.0,2922.0
BRA,1997,78.94736842105263,89.0,0.0,0.0,19.0,45.48571428571428,7.0,53144.0
BRA,1998,78.47619047619048,95.0,0.0,0.0,21.0,10.314285714285713,7.0,12287.0
BRA,1999,91.275,96.5,0.0,0.0,20.0,12.314285714285713,7.0,14864.0
BRA,2000,91.30323529411764,99.0,28440479.0,36238548.0,34.0,6.433333333333334,9.0,10097.0
BRA,2001,93.1403125,98.0,50888486.0,33396592.0,32.0,2.6199999999999997,10.0,4658.0
BRA,2002,89.89193548387097,96.0,27025861.0,30477577.0,31.0,1.2222222222222223,9.0,2009.0
BRA,2003,97.38709677419355,99.0,27569227.0,25716141.0,31.0,1.411111111111111,9.0,2332.0
BRA,2004,96.44827586206897,99.0,26918892.0,25556549.0,29.0,1.1888888888888889,9.0,1978.0
BRA,2005,93.639375,99.0,61338780.0,39360690.0,32.0,1.211111111111111,9.0,2031.0
BRA,2006,93.11222222222221,100.0,28120683.0,28682609.0,36.0,1.7333333333333332,9.0,2937.0
BRA,2007,95.03117647058824,99.0,30895828.0,30513979.0,34.0,4.654545454545454,11.0,9651.0
BRA,2008,90.52725000000001,99.0,41348418.0,54321455.0,40.0,2.3,9.0,3976.0
BRA,2009,94.07024390243903,99.0,44511571.0,48995758.0,41.0,0.7,10.0,1382.0
BRA,2010,85.11390243902439,99.0,49576688.0,86435776.0,41.0,0.47000000000000003,10.0,893.0
BRA,2011,90.84911111111111,99.0,42664578.0,52232453.0,45.0,1.4999999999999998,9.0,2644.0
BRA,2012,92.2025,96.0,44137317.0,47393059.0,48.0,2.9,10.0,5718.0
BRA,2013,93.39047619047619,98.0,36943951.0,39212856.0,42.0,2.8500000000000005,10.0,5654.0
BRA,2014,93.79096153846154,95.825,57381807.0,60357679.0,52.0,4.75,10.0,9495.0
BRA,2015,90.764,96.0,54325341.0,62845310.0,55.0,1.7099999999999997,10.0,3428.0
BRA,2016,84.8038596491228,89.26,56151642.0,65824958.0,57.0,0.8,9.0,1480.0
BRA,2017,78.10714285714286,83.5,50256039.0,72645414.0,56.0,2.3000000000000003,6.0,2839.0
BRA,2018,79.5546913580247,87.0,149123681.0,189069743.0,81.0,7.5,9.0,13932.0
BRA,2019,72.62716216216216,77.0,112300784.0,154904033.0,74.0,10.93,10.0,22686.0
BRA,2020,72.35611940298507,77.0,124674257.0,159899247.0,67.0,4.009090909090909,11.0,9200.0
BRA,2021,65.15067567567567,68.215,59964535.0,95765023.0,74.0,1.2100000000000002,10.0,2522.0
BRA,2022,72.07580246913581,77.0,122920464.0,160874458.0,81.0,1.8699999999999999,10.0,3925.0
BRA,2023,76.8644705882353,79.93,140100358.0,198449016.0,85.0,1.7666666666666668,12.0,4500.0
BRB,1980,60.166666666666664,60.0,0.0,0.0,12.0,31.8,5.0,40.0
BRB,1981,58.0,56.0,0.0,0.0,8.0,54.7,5.0,69.0
BRB,1982,60.90909090909091,62.0,0.0,0.0,11.0,19.759999999999998,5.0,25.0
BRB,1983,63.63636363636363,62.0,0.0,0.0,11.0,9.440000000000001,5.0,12.0
BRB,1984,82.72727272727273,83.0,0.0,0.0,11.0,11.760000000000002,5.0,15.0
BRB,1985,86.72727272727273,88.0,0.0,0.0,11.0,17.2,5.0,22.0
BRB,1986,82.72727272727273,84.0,0.0,0.0,11.0,4.68,5.0,6.0
BRB,1987,78.81818181818181,79.0,0.0,0.0,11.0,3.9,5.0,5.0
BRB,1988,79.08333333333333,76.0,0.0,0.0,12.0,1.56,5.0,2.0
BRB,1989,82.36363636363636,80.0,0.0,0.0,11.0,3.08,5.0,4.0
BRB,1990,90.92857142857143,90.5,0.0,0.0,14.0,45.62,5.0,59.0
BRB,1991,88.71428571428571,88.0,0.0,0.0,14.0,4.62,5.0,6.0
BRB,1992,90.33333333333333,90.0,0.0,0.0,12.0,0.76,5.0,1.0
BRB,1993,89.25,88.0,0.0,0.0,12.0,2.3,5.0,3.0
BRB,1994,93.25,91.0,0.0,0.0,12.0,0.0,5.0,0.0
BRB,1995,93.0,93.0,0.0,0.0,12.0,0.76,5.0,1.0
BRB,1996,90.58333333333333,85.0,0.0,0.0,12.0,0.76,5.0,1.0
BRB,1997,94.72727272727273,96.0,0.0,0.0,11.0,0.0,5.0,0.0
BRB,1998,94.72727272727273,93.0,0.0,0.0,11.0,0.0,5.0,0.0
BRB,1999,87.16666666666667,86.5,0.0,0.0,12.0,0.0,5.0,0.0
BRB,2000,91.66000000000001,93.0,16917.0,18540.0,15.0,0.76,10.0,2.0
BRB,2001,59.959090909090904,85.25,18865.0,35590.0,22.0,0.0,9.0,0.0
BRB,2002,78.15384615384616,86.0,0.0,0.0,13.0,0.0,6.0,0.0
BRB,2003,88.385,89.5,16168.0,25886.0,20.0,0.0,6.0,0.0
BRB,2004,94.94736842105263,93.0,0.0,0.0,19.0,0.0,10.0,0.0
BRB,2005,93.25333333333333,92.0,0.0,0.0,15.0,0.0,6.0,0.0
BRB,2006,87.11136363636363,84.5,21414.0,21243.0,22.0,0.0,11.0,0.0
BRB,2007,88.26181818181819,93.0,23751.0,31450.0,22.0,0.74,10.0,2.0
BRB,2008,88.5404347826087,85.0,28493.0,36001.0,23.0,0.73,10.0,2.0
BRB,2009,91.50444444444445,93.0,32097.0,38665.0,27.0,0.8111111111111111,9.0,2.0
BRB,2010,87.70736842105264,86.08,21526.0,24549.0,19.0,0.0,10.0,0.0
BRB,2011,91.48391304347827,91.0,20965.0,22855.0,23.0,0.0,9.0,0.0
BRB,2012,88.49695652173914,88.0,21613.0,24500.0,23.0,0.0,9.0,0.0
BRB,2013,89.7825,90.67,19180.0,21482.0,16.0,0.0,9.0,0.0
BRB,2014,88.662,94.0,30813.0,35874.0,35.0,0.0,9.0,0.0
BRB,2015,90.33828571428572,96.99,33784.0,38835.0,35.0,0.0,9.0,0.0
BRB,2016,90.9757894736842,96.79,33502.0,38235.0,38.0,0.0,9.0,0.0
BRB,2017,85.55555555555556,90.0,27292.0,33071.0,36.0,0.0,9.0,0.0
BRB,2018,74.36206896551724,85.0,45072.0,62974.0,58.0,0.0,11.0,0.0
BRB,2019,80.75862068965517,90.0,49626.0,63420.0,58.0,1.2909090909090908,11.0,4.0
BRB,2020,73.19186440677966,85.0,46646.0,65668.0,59.0,0.0,12.0,0.0
BRB,2021,68.96819672131147,79.24,40829.0,62291.0,61.0,0.0,12.0,0.0
BRB,2022,73.61904761904762,85.06,43738.0,63180.0,63.0,0.0,12.0,0.0
BRB,2023,76.86888888888889,85.07,46393.0,63425.0,63.0,0.0,12.0,0.0
BRN,1980,86.18181818181819,89.0,0.0,0.0,11.0,522.28,5.0,486.0
BRN,1981,94.71428571428571,97.0,0.0,0.0,7.0,811.58,5.0,780.0
BRN,1982,98.0,99.0,0.0,0.0,11.0,246.3,5.0,245.0
BRN,1983,80.9375,90.0,0.0,0.0,16.0,682.575,4.0,559.0
BRN,1984,85.05882352941177,90.0,0.0,0.0,17.0,513.08,5.0,543.0
BRN,1985,85.29411764705883,88.0,0.0,0.0,17.0,565.5,5.0,619.0
BRN,1986,82.58823529411765,86.0,0.0,0.0,17.0,391.15999999999997,5.0,443.0
BRN,1987,80.6,85.0,0.0,0.0,15.0,54.75999999999999,5.0,65.0
BRN,1988,81.2,89.0,0.0,0.0,15.0,24.080000000000002,5.0,29.0
BRN,1989,86.71428571428571,91.0,0.0,0.0,7.0,39.3,4.0,39.0
BRN,1990,93.0625,96.0,0.0,0.0,16.0,9.4,5.0,12.0
BRN,1991,76.1,94.5,0.0,0.0,10.0,,0.0,0.0
BRN,1992,88.75,95.5,0.0,0.0,20.0,37.8,5.0,51.0
BRN,1993,92.55,99.5,0.0,0.0,20.0,61.36666666666667,3.0,51.0
BRN,1994,94.625,99.0,0.0,0.0,8.0,,0.0,0.0
BRN,1995,95.25,99.0,0.0,0.0,8.0,,0.0,0.0
BRN,1996,95.75,99.0,0.0,0.0,8.0,,0.0,0.0
BRN,1997,95.35,98.5,0.0,0.0,20.0,9.18,5.0,14.0
BRN,1998,91.95,98.0,0.0,0.0,20.0,8.0,6.0,15.0
BRN,1999,88.93636363636364,93.8,44752.0,51073.0,22.0,31.311111111111114,9.0,90.0
BRN,2000,95.80833333333334,99.0,57458.0,59680.0,24.0,26.555555555555554,9.0,78.0
BRN,2001,98.95,99.5,53784.0,51317.0,20.0,17.625,8.0,47.0
BRN,2002,96.11764705882354,99.0,0.0,0.0,17.0,0.0,1.0,0.0
BRN,2003,95.83333333333333,98.0,0.0,0.0,18.0,16.666666666666668,9.0,52.0
BRN,2004,92.75806451612904,99.0,62706.0,68182.0,31.0,10.76,10.0,38.0
BRN,2005,94.32666666666667,98.0,66641.0,69972.0,30.0,9.48,10.0,34.0
BRN,2006,98.91304347826087,99.0,0.0,0.0,23.0,0.0,1.0,0.0
BRN,2007,95.55555555555556,97.0,0.0,0.0,18.0,0.0,1.0,0.0
BRN,2008,95.53333333333335,98.0,55086.0,56893.0,24.0,11.063636363636364,11.0,46.0
BRN,2009,97.72041666666667,99.0,66209.0,66048.0,24.0,0.9454545454545454,11.0,4.0
BRN,2010,94.88260869565218,95.0,62919.0,65934.0,23.0,3.9555555555555557,9.0,14.0
BRN,2011,94.652,96.0,64916.0,68531.0,25.0,6.6,11.0,29.0
BRN,2012,94.6337037037037,95.0,76593.0,80860.0,27.0,4.263636363636364,11.0,19.0
BRN,2013,96.30125,99.0,11734.0,13508.0,32.0,0.0,1.0,0.0
BRN,2014,94.12222222222223,97.0,80468.0,84512.0,27.0,1.0909090909090908,11.0,5.0
BRN,2015,95.87684210526317,99.0,81758.0,86138.0,38.0,2.8000000000000003,11.0,13.0
BRN,2016,96.61749999999999,99.0,84357.0,86415.0,40.0,1.0545454545454545,11.0,5.0
BRN,2017,96.45263157894736,99.0,75317.0,77338.0,38.0,0.20909090909090908,11.0,1.0
BRN,2018,94.35510204081632,99.0,106971.0,116881.0,49.0,0.3833333333333333,12.0,2.0
BRN,2019,94.42448979591838,98.0,105541.0,115071.0,49.0,0.9499999999999998,12.0,5.0
BRN,2020,91.12236363636364,99.0,118013.0,129127.0,55.0,0.16923076923076924,13.0,1.0
BRN,2021,94.66792452830188,99.0,120612.0,129774.0,53.0,0.0,13.0,0.0
BRN,2022,93.77075471698114,97.27,124779.0,135821.0,53.0,0.55,12.0,3.0
BRN,2023,95.10288461538462,98.485,117785.0,128414.0,52.0,0.9166666666666666,12.0,5.0
BTN,1980,19.0,21.0,0.0,0.0,13.0,1219.3999999999999,4.0,2120.0
BTN,1981,26.153846153846153,21.0,0.0,0.0,13.0,914.3749999999999,4.0,1638.0
BTN,1982,22.0,20.0,0.0,0.0,13.0,1440.05,4.0,2664.0
BTN,1983,25.384615384615383,21.0,0.0,0.0,13.0,917.875,4.0,1753.0
BTN,1984,36.0,41.5,0.0,0.0,16.0,666.3399999999999,5.0,1680.0
BTN,1985,41.6875,48.0,0.0,0.0,16.0,421.0,5.0,1076.0
BTN,1986,44.8125,53.0,0.0,0.0,16.0,466.8,5.0,1299.0
BTN,1987,54.0625,63.0,0.0,0.0,16.0,284.5,5.0,769.0
BTN,1988,61.1875,71.5,0.0,0.0,16.0,219.42,5.0,650.0
BTN,1989,71.125,76.0,0.0,0.0,16.0,313.84000000000003,5.0,902.0
BTN,1990,83.6875,84.0,0.0,0.0,16.0,75.10000000000001,4.0,178.0
BTN,1991,88.3125,93.0,0.0,0.0,16.0,151.4,5.0,454.0
BTN,1992,72.125,72.0,0.0,0.0,16.0,40.88,5.0,120.0
BTN,1993,73.0,77.0,0.0,0.0,16.0,182.07999999999998,5.0,505.0
BTN,1994,82.875,84.0,0.0,0.0,16.0,246.72000000000003,5.0,685.0
BTN,1995,86.3125,86.0,0.0,0.0,16.0,55.84000000000001,5.0,153.0
