code,year,antigen_base,drop_pct
AGO,2020,PCV,0.21555631737325268
AGO,2020,RCV,0.0
AGO,2020,ROTA,0.0
AGO,2020,VAD,0.0
AGO,2021,DTPCV,0.19077375482448075
AGO,2021,IPV,0.0
AGO,2021,MCV,0.38416032838343595
AGO,2021,PCV,0.3053019824804057
AGO,2021,RCV,0.0
AGO,2021,ROTA,0.0
AGO,2021,VAD,0.0
AGO,2022,DTPCV,0.18547366371336768
AGO,2022,IPV,0.725830078125
AGO,2022,MCV,0.31693729998814746
AGO,2022,PCV,0.3385226896323287
AGO,2022,RCV,0.0
AGO,2022,ROTA,0.0
AGO,2022,VAD,0.0
AGO,2023,DTPCV,0.18819890554365937
AGO,2023,IPV,0.4557240166996265
AGO,2023,MCV,0.30288415163499555
AGO,2023,PCV,0.26785178517851777
AGO,2023,RCV,0.0
AGO,2023,ROTA,0.0
AGO,2023,VAD,0.0
AIA,1981,MCV,0.0
AIA,1982,MCV,0.0
AIA,1983,MCV,0.0
AIA,1984,MCV,0.0
AIA,1985,MCV,0.0
AIA,1986,MCV,0.0
AIA,1987,MCV,0.0
AIA,1988,MCV,0.0
AIA,1989,MCV,0.0
AIA,1990,MCV,0.0
AIA,1991,MCV,0.0
AIA,1992,MCV,0.0
AIA,1993,MCV,0.0
AIA,1994,MCV,0.0
AIA,1995,MCV,0.0
AIA,1996,MCV,0.0
AIA,1997,MCV,0.0
AIA,1998,MCV,0.0
AIA,1999,MCV,0.0
AIA,2000,DTPCV,0.2307884439264008
AIA,2000,MCV,0.0
AIA,2001,MCV,0.0
AIA,2003,MCV,0.0
AIA,2005,MCV,0.0
AIA,2017,DTPCV,0.043010752688172046
AIA,2017,IPV,0.0
AIA,2017,MCV,0.12658227848101267
AIA,2017,PCV,0.6904761904761905
AIA,2017,RCV,0.0
AIA,2018,DTPCV,-0.02247191011235955
AIA,2018,IPV,0.0
AIA,2018,MCV,0.09876543209876543
AIA,2018,PCV,-0.02247191011235955
AIA,2018,RCV,0.0
AIA,2019,DTPCV,0.02531645569620253
AIA,2019,IPV,0.0
AIA,2019,MCV,0.22727272727272727
AIA,2019,PCV,0.038461538461538464
AIA,2019,RCV,0.0
AIA,2020,DTPCV,-0.18154908732116443
AIA,2020,IPV,-0.13929659374134593
AIA,2020,MCV,0.12765425930552085
AIA,2020,PCV,0.1239953331604874
AIA,2020,RCV,0.0
AIA,2021,DTPCV,0.10030170205498949
AIA,2021,IPV,-0.0404580565008373
AIA,2021,MCV,0.20207253886010365
AIA,2021,PCV,0.5014314265651164
AIA,2021,RCV,0.0
AIA,2022,DTPCV,0.007882439051855379
AIA,2022,IPV,-0.08946634112312514
AIA,2022,MCV,0.21430242076950054
AIA,2022,PCV,0.3816468985869133
AIA,2022,RCV,0.0
AIA,2023,DTPCV,0.17033625057577148
AIA,2023,IPV,0.03652071470645984
AIA,2023,MCV,-0.008910891089108846
AIA,2023,PCV,0.24172483674848008
AIA,2023,RCV,0.0
ALB,1980,DTPCV,0.030927835051546393
ALB,1980,MCV,0.0
ALB,1981,DTPCV,0.030927835051546393
ALB,1981,MCV,0.0
ALB,1982,DTPCV,0.030612244897959183
ALB,1982,MCV,0.0
ALB,1983,DTPCV,0.030612244897959183
ALB,1983,MCV,0.0
ALB,1984,DTPCV,0.030612244897959183
ALB,1984,MCV,0.0
ALB,1985,DTPCV,0.02040816326530612
ALB,1985,MCV,0.0
ALB,1986,DTPCV,0.02040816326530612
ALB,1986,MCV,0.0
ALB,1987,DTPCV,0.02040816326530612
ALB,1987,MCV,0.0
ALB,1988,DTPCV,0.02040816326530612
ALB,1988,MCV,0.0
ALB,1989,DTPCV,0.030927835051546393
ALB,1989,MCV,0.0
ALB,1990,DTPCV,0.030927835051546393
ALB,1990,MCV,0.0
ALB,1991,DTPCV,0.15217391304347827
ALB,1991,MCV,0.0
ALB,1992,DTPCV,0.030927835051546393
ALB,1992,MCV,0.0
ALB,1993,DTPCV,0.02040816326530612
ALB,1993,MCV,0.0
ALB,1994,DTPCV,-0.006734006734006782
ALB,1994,MCV,0.0
ALB,1995,DTPCV,0.01020408163265306
ALB,1995,MCV,0.0
ALB,1996,DTPCV,0.0
ALB,1996,MCV,0.0
ALB,1997,DTPCV,0.0
ALB,1997,MCV,0.0
ALB,1998,DTPCV,0.030303030303030304
ALB,1998,MCV,0.0
ALB,1999,DTPCV,0.01020408163265306
ALB,1999,MCV,0.0
ALB,2000,DTPCV,-0.001030219780219868
ALB,2000,MCV,0.0
ALB,2001,DTPCV,-0.0037839697282422524
ALB,2001,MCV,0.056491228070175516
ALB,2001,RCV,0.0
ALB,2002,DTPCV,0.0
ALB,2002,MCV,0.03125
ALB,2002,RCV,0.0
ALB,2003,DTPCV,0.0013726835964309448
ALB,2003,MCV,0.0
ALB,2003,RCV,0.0
ALB,2004,DTPCV,0.00883752549286193
ALB,2004,MCV,0.0034674063800276904
ALB,2004,RCV,0.0
ALB,2005,DTPCV,0.00875420875420883
ALB,2005,MCV,0.0027491408934707806
ALB,2005,RCV,0.0
ALB,2006,DTPCV,0.01020408163265306
ALB,2006,MCV,0.011228070175438556
ALB,2006,RCV,0.0
ALB,2007,DTPCV,0.0
ALB,2007,MCV,0.017869415807560147
ALB,2007,RCV,0.0
ALB,2008,DTPCV,0.0
ALB,2008,MCV,0.002040816326530641
ALB,2008,RCV,0.0
ALB,2009,DTPCV,0.011447811447811372
ALB,2009,MCV,-0.010996563573883122
ALB,2009,RCV,0.0
ALB,2010,DTPCV,0.0006729475100941744
ALB,2010,MCV,0.006064690026954264
ALB,2010,RCV,0.0
ALB,2011,DTPCV,0.00033647375504694375
ALB,2011,MCV,0.0
ALB,2011,PCV,0.0006727211570802086
ALB,2011,RCV,0.0
ALB,2012,DTPCV,0.0004381530165148872
ALB,2012,MCV,-0.004645957677699371
ALB,2012,PCV,0.0009777148444085994
ALB,2012,RCV,0.0
ALB,2013,DTPCV,0.002016129032258093
ALB,2013,MCV,0.0
ALB,2013,PCV,0.0013440860215054432
ALB,2013,RCV,0.0
ALB,2014,DTPCV,0.006064690026954264
ALB,2014,IPV,0.0
ALB,2014,MCV,-0.001364256480218349
ALB,2014,PCV,0.0016852039096731182
ALB,2014,RCV,0.0
ALB,2015,DTPCV,0.0010131712259371258
ALB,2015,IPV,0.0
